trainer_id,trainer_name,trainer_class,slot,original_species,new_species,bst_delta,shared_types,shared_egggroups,category_rule,mono_type_rule_applied,fallback_tier,unchanged,reason
462,Ralph,TRAINERCLASS_FISHERMAN,0,SPECIES_BASCULIN,SPECIES_ALOMOMOLA,10,WATER,WATER_2,normal_pool,0,1,0,ok
463,Ralph,TRAINERCLASS_FISHERMAN,0,SPECIES_WHISCASH,SPECIES_WAILORD,32,WATER,WATER_2,normal_pool,0,1,0,ok
463,Ralph,TRAINERCLASS_FISHERMAN,1,SPECIES_BASCULEGION_FEMALE,SPECIES_BASCULIN_BLUE_STRIPED,-70,WATER,WATER_2,normal_pool,0,2,0,ok
464,Dana,TRAINERCLASS_LASS,0,SPECIES_BLITZLE,SPECIES_SHINX,-32,ELECTRIC,FIELD,normal_pool,0,1,0,ok
464,Dana,TRAINERCLASS_LASS,1,SPECIES_CLAMPERL,SPECIES_SURSKIT,-76,WATER,WATER_1,normal_pool,0,3,0,ok
465,Dana,TRAINERCLASS_LASS,0,SPECIES_GASTRODON,SPECIES_CARRACOSTA,20,WATER,WATER_1,normal_pool,0,1,0,ok
465,Dana,TRAINERCLASS_LASS,1,SPECIES_JOLTEON,SPECIES_RAICHU,-40,ELECTRIC,FIELD,normal_pool,0,1,0,ok
466,Tiffany,TRAINERCLASS_PICNICKER,0,SPECIES_CUTIEFLY,SPECIES_FLOETTE,67,FAIRY,FAIRY,normal_pool,0,2,0,ok
467,Tiffany,TRAINERCLASS_PICNICKER,0,SPECIES_ALCREMIE,SPECIES_GRIMMSNARL,15,FAIRY,FAIRY,normal_pool,0,1,0,ok
468,Ross,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
468,Ross,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_GRIMER_ALOLAN,SPECIES_KOFFING,15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
469,Mitch,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_DITTO,SPECIES_DITTO,0,,,,0,0,1,no_candidates_in_pool
470,Gregg,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_GEODUDE_ALOLAN,SPECIES_NACLI,-20,ROCK,MINERAL,normal_pool,0,1,0,ok
470,Gregg,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_METANG,SPECIES_LUNATONE,40,PSYCHIC,MINERAL,normal_pool,0,1,0,ok
470,Gregg,TRAINERCLASS_SCIENTIST_GS,2,SPECIES_HONEDGE,SPECIES_FERROSEED,-20,STEEL,MINERAL,normal_pool,0,1,0,ok
471,Garett,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_BRONZOR,SPECIES_BELDUM,0,"PSYCHIC,STEEL",MINERAL,normal_pool,0,1,0,ok
471,Garett,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_FERROSEED,SPECIES_CACNEA,30,GRASS,GRASS,normal_pool,0,1,0,ok
471,Garett,TRAINERCLASS_SCIENTIST_GS,2,SPECIES_HONEDGE,SPECIES_FERROSEED,-20,STEEL,MINERAL,normal_pool,0,1,0,ok
472,Trenton,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_PORYGON,SPECIES_PORYGON,0,,,,0,0,1,no_candidates_in_pool
473,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_GASTLY,SPECIES_LITWICK,-35,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
473,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_GRIMER,SPECIES_GASTLY,-15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
474,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_DITTO,SPECIES_DITTO,0,,,,0,0,1,no_candidates_in_pool
475,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_KLINK,SPECIES_BRONZOR,0,STEEL,MINERAL,normal_pool,0,1,0,ok
475,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_VAROOM,SPECIES_KLINK,0,STEEL,MINERAL,normal_pool,0,1,0,ok
475,Mickey,TRAINERCLASS_SUPER_NERD,2,SPECIES_KLINK,SPECIES_BRONZOR,0,STEEL,MINERAL,normal_pool,0,1,0,ok
476,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_BELDUM,SPECIES_BALTOY,0,PSYCHIC,MINERAL,normal_pool,0,1,0,ok
476,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_VOLTORB_HISUIAN,SPECIES_GRAVELER_ALOLAN,60,ELECTRIC,MINERAL,normal_pool,0,2,0,ok
476,Mickey,TRAINERCLASS_SUPER_NERD,2,SPECIES_VOLTORB,SPECIES_MAGNEMITE,-5,ELECTRIC,MINERAL,normal_pool,0,1,0,ok
477,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_PORYGON,SPECIES_PORYGON,0,,,,0,0,1,no_candidates_in_pool
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,0,SPECIES_CLODSIRE,SPECIES_DUGTRIO_ALOLAN,-5,GROUND,FIELD,normal_pool,0,1,0,ok
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,1,SPECIES_TANGELA,SPECIES_PARASECT,-30,GRASS,GRASS,normal_pool,0,1,0,ok
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,2,SPECIES_GOLBAT,SPECIES_DODRIO,15,FLYING,FLYING,normal_pool,0,1,0,ok
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,0,SPECIES_GRAFAIAI,SPECIES_OINKOLOGNE,4,NORMAL,FIELD,normal_pool,0,1,0,ok
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,1,SPECIES_THWACKEY,SPECIES_FLORAGATO,-10,GRASS,"FIELD,GRASS",normal_pool,0,1,0,ok
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,2,SPECIES_ARCHEN,SPECIES_CHATOT,10,FLYING,FLYING,normal_pool,0,1,0,ok
480,Diana,TRAINERCLASS_SKIER,0,SPECIES_GOTHITELLE,SPECIES_GALLADE,28,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
481,Jill,TRAINERCLASS_SKIER,0,SPECIES_GASTRODON,SPECIES_FLOATZEL,20,WATER,WATER_1,normal_pool,0,1,0,ok
482,Deandre,TRAINERCLASS_BOARDER,0,SPECIES_LOMBRE,SPECIES_CORSOLA,70,WATER,WATER_1,normal_pool,0,2,0,ok
482,Deandre,TRAINERCLASS_BOARDER,1,SPECIES_OMASTAR,SPECIES_CLOYSTER,30,WATER,WATER_3,normal_pool,0,1,0,ok
482,Deandre,TRAINERCLASS_BOARDER,2,SPECIES_SURSKIT,SPECIES_LOMBRE,71,WATER,WATER_1,normal_pool,0,3,0,ok
483,Patton,TRAINERCLASS_BOARDER,0,SPECIES_SANDSHREW_ALOLAN,SPECIES_VULPIX_ALOLAN,-1,ICE,FIELD,normal_pool,0,1,0,ok
483,Patton,TRAINERCLASS_BOARDER,1,SPECIES_VULPIX_ALOLAN,SPECIES_SANDSHREW_ALOLAN,1,ICE,FIELD,normal_pool,0,1,0,ok
484,Gerardo,TRAINERCLASS_BOARDER,0,SPECIES_CLAUNCHER,SPECIES_BRIONNE,90,WATER,WATER_1,normal_pool,0,3,0,ok
484,Gerardo,TRAINERCLASS_BOARDER,1,SPECIES_BARBARACLE,SPECIES_CARRACOSTA,-5,"ROCK,WATER",WATER_3,normal_pool,0,1,0,ok
484,Gerardo,TRAINERCLASS_BOARDER,2,SPECIES_QUAXWELL,SPECIES_DRIZZILE,10,WATER,WATER_1,normal_pool,0,1,0,ok
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,0,SPECIES_ZORUA,SPECIES_SCRAGGY,18,DARK,FIELD,normal_pool,0,1,0,ok
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,1,SPECIES_GASTLY,SPECIES_FRILLISH,25,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,2,SPECIES_BRAIXEN,SPECIES_PANSEAR,-93,FIRE,FIELD,normal_pool,0,3,0,ok
486,Proton,TRAINERCLASS_EXECUTIVE_PROTON,0,SPECIES_HOOTHOOT,SPECIES_DODUO,48,"FLYING,NORMAL",FLYING,normal_pool,0,2,0,ok
486,Proton,TRAINERCLASS_EXECUTIVE_PROTON,1,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,0,SPECIES_GRIMER,SPECIES_GASTLY,-15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,1,SPECIES_GRIMER,SPECIES_GASTLY,-15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,2,SPECIES_GRIMER_ALOLAN,SPECIES_GULPIN,-23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,3,SPECIES_GENGAR,SPECIES_DUSKNOIR,25,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,4,SPECIES_GRIMER_ALOLAN,SPECIES_KOFFING,15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,5,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,0,SPECIES_PIKIPEK,SPECIES_FLETCHLING,13,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,1,SPECIES_RATICATE_ALOLAN_LARGE,SPECIES_RATICATE_ALOLAN,0,"DARK,NORMAL",FIELD,normal_pool,0,1,0,ok
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,2,SPECIES_GRIMER_ALOLAN,SPECIES_GULPIN,-23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
489,Silver,TRAINERCLASS_RIVAL,0,SPECIES_PERSIAN_ALOLAN,SPECIES_RATICATE_ALOLAN,-27,DARK,FIELD,normal_pool,0,1,0,ok
489,Silver,TRAINERCLASS_RIVAL,1,SPECIES_HAWLUCHA,SPECIES_BRAVIARY,10,FLYING,FLYING,normal_pool,0,1,0,ok
489,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLEFKI,SPECIES_AEGISLASH,30,STEEL,MINERAL,normal_pool,0,1,0,ok
489,Silver,TRAINERCLASS_RIVAL,3,SPECIES_MUK,SPECIES_GENGAR,0,POISON,AMORPHOUS,normal_pool,0,1,0,ok
489,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MR_MIME_GALARIAN,SPECIES_MR_RIME,60,"ICE,PSYCHIC",HUMAN_LIKE,normal_pool,0,2,0,ok
489,Silver,TRAINERCLASS_RIVAL,5,SPECIES_BRAMBLEGHAST,SPECIES_FLORAGATO,-70,GRASS,GRASS,normal_pool,0,2,0,ok
490,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SEALEO,SPECIES_SNEASEL,20,ICE,FIELD,normal_pool,0,1,0,ok
490,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SWELLOW,SPECIES_AERODACTYL,60,FLYING,FLYING,normal_pool,0,2,0,ok
490,Silver,TRAINERCLASS_RIVAL,2,SPECIES_COPPERAJAH,SPECIES_KLEFKI,-30,STEEL,MINERAL,normal_pool,0,1,0,ok
490,Silver,TRAINERCLASS_RIVAL,3,SPECIES_SPIRITOMB,SPECIES_DUSKNOIR,40,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
490,Silver,TRAINERCLASS_RIVAL,4,SPECIES_GARDEVOIR,SPECIES_GALLADE,0,PSYCHIC,"AMORPHOUS,HUMAN_LIKE",normal_pool,0,1,0,ok
490,Silver,TRAINERCLASS_RIVAL,5,SPECIES_NINETALES,SPECIES_ARCANINE,50,FIRE,FIELD,normal_pool,0,2,0,ok
491,Silver,TRAINERCLASS_RIVAL,0,SPECIES_RATICATE_ALOLAN_LARGE,SPECIES_RATICATE_ALOLAN,0,"DARK,NORMAL",FIELD,normal_pool,0,1,0,ok
491,Silver,TRAINERCLASS_RIVAL,1,SPECIES_MANDIBUZZ,SPECIES_BRAVIARY,0,FLYING,FLYING,normal_pool,0,1,0,ok
491,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLANG,SPECIES_PROBOPASS,85,STEEL,MINERAL,normal_pool,0,3,0,ok
491,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BANETTE,SPECIES_DUSCLOPS,0,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
491,Silver,TRAINERCLASS_RIVAL,4,SPECIES_BEHEEYEM,SPECIES_GOTHORITA,-95,PSYCHIC,HUMAN_LIKE,normal_pool,0,3,0,ok
491,Silver,TRAINERCLASS_RIVAL,5,SPECIES_BLASTOISE,SPECIES_POLIWRATH,-20,WATER,WATER_1,normal_pool,0,1,0,ok
492,Alex,TRAINERCLASS_POKEFAN_M,0,SPECIES_SNEASLER,SPECIES_PASSIMIAN,-20,FIGHTING,FIELD,normal_pool,0,1,0,ok
492,Alex,TRAINERCLASS_POKEFAN_M,1,SPECIES_CROCONAW,SPECIES_AZUMARILL,15,WATER,WATER_1,normal_pool,0,1,0,ok
492,Alex,TRAINERCLASS_POKEFAN_M,2,SPECIES_FEEBAS,SPECIES_WOOPER,10,WATER,WATER_1,normal_pool,0,1,0,ok
493,Edith,TRAINERCLASS_MEDIUM,0,SPECIES_MISMAGIUS,SPECIES_DUSKNOIR,30,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
494,Georgina,TRAINERCLASS_MEDIUM,0,SPECIES_FRILLISH,SPECIES_YAMASK,-32,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
494,Georgina,TRAINERCLASS_MEDIUM,1,SPECIES_SINISTEA,SPECIES_SANDYGAST,12,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
494,Georgina,TRAINERCLASS_MEDIUM,2,SPECIES_POLTCHAGEIST,SPECIES_SINISTEA,0,GHOST,"AMORPHOUS,MINERAL",normal_pool,0,1,0,ok
494,Georgina,TRAINERCLASS_MEDIUM,3,SPECIES_PUMPKABOO,SPECIES_PHANTUMP,-26,"GHOST,GRASS",AMORPHOUS,normal_pool,0,1,0,ok
494,Georgina,TRAINERCLASS_MEDIUM,4,SPECIES_GULPIN,SPECIES_GRIMER,23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
495,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_IVYSAUR,SPECIES_GLOOM,-10,"GRASS,POISON",GRASS,normal_pool,0,1,0,ok
496,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_HOUNDOUR,SPECIES_NUZLEAF,10,DARK,FIELD,normal_pool,0,1,0,ok
497,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_SHELLOS,SPECIES_PALPITOAD,59,WATER,WATER_1,normal_pool,0,2,0,ok
498,Eusine,TRAINERCLASS_MYSTERY_MAN,0,SPECIES_GOTHITA,SPECIES_MEDITITE,-10,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
498,Eusine,TRAINERCLASS_MYSTERY_MAN,1,SPECIES_DUSCLOPS,SPECIES_MISMAGIUS,40,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
498,Eusine,TRAINERCLASS_MYSTERY_MAN,2,SPECIES_GOLEM_ALOLAN,SPECIES_COALOSSAL,15,ROCK,MINERAL,normal_pool,0,1,0,ok
499,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_MEDITITE,SPECIES_CROAGUNK,20,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
499,Grunt,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_KOFFING,SPECIES_GASTLY,-30,POISON,AMORPHOUS,normal_pool,0,1,0,ok
500,Kobe,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_FRAXURE,SPECIES_GABITE,0,DRAGON,"DRAGON,MONSTER",normal_pool,0,1,0,ok
501,Piper,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_SKRELP,SPECIES_CLAUNCHER,10,WATER,WATER_1,normal_pool,0,1,0,ok
501,Piper,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_SLOWPOKE,SPECIES_POLIWHIRL,70,WATER,WATER_1,normal_pool,0,2,0,ok
501,Piper,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_PELIPPER,SPECIES_CRAWDAUNT,28,WATER,WATER_1,normal_pool,0,1,0,ok
502,Clea & Gil,TRAINERCLASS_TWINS,0,SPECIES_AXEW,SPECIES_GIBLE,-20,DRAGON,"DRAGON,MONSTER",normal_pool,0,1,0,ok
502,Clea & Gil,TRAINERCLASS_TWINS,1,SPECIES_JANGMO_O,SPECIES_GOOMY,0,DRAGON,DRAGON,normal_pool,0,1,0,ok
503,Jack,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_GOLEM_ALOLAN,SPECIES_CRUSTLE,-10,ROCK,MINERAL,normal_pool,0,1,0,ok
503,Jack,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_TSAREENA,SPECIES_RILLABOOM,20,GRASS,GRASS,normal_pool,0,1,0,ok
503,Jack,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_RAPIDASH,SPECIES_NINETALES,5,FIRE,FIELD,normal_pool,0,1,0,ok
504,Mickey,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_MAGNEZONE,SPECIES_FERROTHORN,-46,STEEL,MINERAL,normal_pool,0,2,0,ok
504,Mickey,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_FENNEKIN,SPECIES_PANSEAR,9,FIRE,FIELD,normal_pool,0,1,0,ok
504,Mickey,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_VENUSAUR,SPECIES_NIDOKING,-20,POISON,MONSTER,normal_pool,0,1,0,ok
505,Alan,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_ALTARIA,SPECIES_UNFEZANT,-2,FLYING,FLYING,normal_pool,0,1,0,ok
505,Alan,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_LUDICOLO,SPECIES_AZUMARILL,-60,WATER,WATER_1,normal_pool,0,2,0,ok
505,Alan,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_SEADRA,SPECIES_OMASTAR,55,WATER,WATER_1,normal_pool,0,2,0,ok
505,Alan,TRAINERCLASS_SCHOOL_KID_M,3,SPECIES_MASQUERAIN,SPECIES_MANTINE,31,FLYING,WATER_1,normal_pool,0,1,0,ok
506,Mickey,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_STARAPTOR,SPECIES_PELIPPER,-45,FLYING,FLYING,normal_pool,0,1,0,ok
506,Mickey,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_IVYSAUR,SPECIES_BULBASAUR,-87,"GRASS,POISON","GRASS,MONSTER",normal_pool,0,3,0,ok
506,Mickey,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_SHELMET,SPECIES_GRUBBIN,-5,BUG,BUG,normal_pool,0,1,0,ok
506,Mickey,TRAINERCLASS_SCHOOL_KID_M,3,SPECIES_KABUTO,SPECIES_HORSEA,-60,WATER,WATER_1,normal_pool,0,2,0,ok
507,Chad,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_GARDEVOIR,SPECIES_GOTHITELLE,-28,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
507,Chad,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_COPPERAJAH,SPECIES_KLEFKI,-30,STEEL,MINERAL,normal_pool,0,1,0,ok
508,Mickey,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_GALLADE,SPECIES_CONKELDURR,-13,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
508,Mickey,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_GOLEM_ALOLAN,SPECIES_GLIMMORA,30,ROCK,MINERAL,normal_pool,0,1,0,ok
509,Huey,TRAINERCLASS_SAILOR,0,SPECIES_CLAWITZER,SPECIES_BARBARACLE,0,WATER,WATER_3,normal_pool,0,1,0,ok
509,Huey,TRAINERCLASS_SAILOR,1,SPECIES_SLOWBRO,SPECIES_POLIWRATH,20,WATER,WATER_1,normal_pool,0,1,0,ok
510,Joey,TRAINERCLASS_YOUNGSTER,0,SPECIES_RATICATE_ALOLAN_LARGE,SPECIES_RATICATE_ALOLAN,0,"DARK,NORMAL",FIELD,normal_pool,0,1,0,ok
511,Mickey,TRAINERCLASS_YOUNGSTER,0,SPECIES_FARFETCHD,SPECIES_FEAROW,65,"FLYING,NORMAL",FLYING,normal_pool,0,2,0,ok
512,Wade,TRAINERCLASS_BUG_CATCHER,0,SPECIES_BEEDRILL,SPECIES_BUTTERFREE,0,BUG,BUG,normal_pool,0,1,0,ok
512,Wade,TRAINERCLASS_BUG_CATCHER,1,SPECIES_FROSMOTH,SPECIES_KLEAVOR,25,BUG,BUG,normal_pool,0,1,0,ok
512,Wade,TRAINERCLASS_BUG_CATCHER,2,SPECIES_CUTIEFLY,SPECIES_SIZZLIPEDE,1,BUG,BUG,normal_pool,0,1,0,ok
512,Wade,TRAINERCLASS_BUG_CATCHER,3,SPECIES_WORMADAM_SANDY,SPECIES_GLISCOR,86,GROUND,BUG,normal_pool,0,3,0,ok
513,Arnie,TRAINERCLASS_BUG_CATCHER,0,SPECIES_DWEBBLE,SPECIES_KARRABLAST,-10,BUG,BUG,normal_pool,0,1,0,ok
513,Arnie,TRAINERCLASS_BUG_CATCHER,1,SPECIES_DURANT,SPECIES_VIKAVOLT,16,BUG,BUG,normal_pool,0,1,0,ok
514,Mickey,TRAINERCLASS_BUG_CATCHER,0,SPECIES_MOTHIM,SPECIES_ILLUMISE,6,BUG,BUG,normal_pool,0,1,0,ok
515,Ralph,TRAINERCLASS_FISHERMAN,0,SPECIES_LANTURN,SPECIES_QWILFISH,-20,WATER,WATER_2,normal_pool,0,1,0,ok
515,Ralph,TRAINERCLASS_FISHERMAN,1,SPECIES_LANTURN,SPECIES_SEAKING,-10,WATER,WATER_2,normal_pool,0,1,0,ok
516,Mickey,TRAINERCLASS_FISHERMAN,0,SPECIES_WHISCASH,SPECIES_WAILORD,32,WATER,WATER_2,normal_pool,0,1,0,ok
516,Mickey,TRAINERCLASS_FISHERMAN,1,SPECIES_VELUZA,SPECIES_PALAFIN,-21,WATER,WATER_2,normal_pool,0,1,0,ok
517,Tully,TRAINERCLASS_FISHERMAN,0,SPECIES_BRUXISH,SPECIES_MALAMAR,7,PSYCHIC,WATER_2,normal_pool,0,1,0,ok
517,Tully,TRAINERCLASS_FISHERMAN,1,SPECIES_VELUZA,SPECIES_DONDOZO,52,WATER,WATER_2,normal_pool,0,2,0,ok
517,Tully,TRAINERCLASS_FISHERMAN,2,SPECIES_BASCULIN_BLUE_STRIPED,SPECIES_DONDOZO,70,WATER,WATER_2,normal_pool,0,2,0,ok
518,Liz,TRAINERCLASS_PICNICKER,0,SPECIES_TANGELA,SPECIES_PARASECT,-30,GRASS,GRASS,normal_pool,0,1,0,ok
518,Liz,TRAINERCLASS_PICNICKER,1,SPECIES_GRAFAIAI,SPECIES_RATICATE_ALOLAN_LARGE,-72,NORMAL,FIELD,normal_pool,0,3,0,ok
518,Liz,TRAINERCLASS_PICNICKER,2,SPECIES_NIDOQUEEN,SPECIES_NIDOQUEEN,0,,,,0,0,1,no_candidates_in_pool
519,Mickey,TRAINERCLASS_PICNICKER,0,SPECIES_BAYLEEF,SPECIES_CHIKORITA,-87,GRASS,"GRASS,MONSTER",normal_pool,0,3,0,ok
519,Mickey,TRAINERCLASS_PICNICKER,1,SPECIES_DIGGERSBY,SPECIES_DEERLING,-88,NORMAL,FIELD,normal_pool,0,3,0,ok
519,Mickey,TRAINERCLASS_PICNICKER,2,SPECIES_NIDOQUEEN,SPECIES_NIDOQUEEN,0,,,,0,0,1,no_candidates_in_pool
520,Gina,TRAINERCLASS_PICNICKER,0,SPECIES_CHERUBI,SPECIES_PETILIL,5,GRASS,GRASS,normal_pool,0,1,0,ok
520,Gina,TRAINERCLASS_PICNICKER,1,SPECIES_ROSERADE,SPECIES_ABOMASNOW,-21,GRASS,GRASS,normal_pool,0,1,0,ok
520,Gina,TRAINERCLASS_PICNICKER,2,SPECIES_TORTERRA,SPECIES_SHIFTRY,-45,GRASS,GRASS,normal_pool,0,1,0,ok
521,Mickey,TRAINERCLASS_PICNICKER,0,SPECIES_TROPIUS,SPECIES_BRELOOM,0,GRASS,GRASS,normal_pool,0,1,0,ok
521,Mickey,TRAINERCLASS_PICNICKER,1,SPECIES_CACTURNE,SPECIES_TORTERRA,50,GRASS,GRASS,normal_pool,0,2,0,ok
521,Mickey,TRAINERCLASS_PICNICKER,2,SPECIES_JUMPLUFF,SPECIES_TOGETIC,-55,FLYING,FAIRY,normal_pool,0,2,0,ok
522,Tiffany,TRAINERCLASS_PICNICKER,0,SPECIES_DEDENNE,SPECIES_EMOLGA,-3,ELECTRIC,FIELD,normal_pool,0,1,0,ok
523,Anthony,TRAINERCLASS_HIKER,0,SPECIES_ONIX,SPECIES_GRAVELER,5,"GROUND,ROCK",MINERAL,normal_pool,0,1,0,ok
523,Anthony,TRAINERCLASS_HIKER,1,SPECIES_CARBINK,SPECIES_RIBOMBEE,-36,FAIRY,FAIRY,normal_pool,0,1,0,ok
523,Anthony,TRAINERCLASS_HIKER,2,SPECIES_HAWLUCHA,SPECIES_BOMBIRDIER,-15,FLYING,FLYING,normal_pool,0,1,0,ok
524,Mickey,TRAINERCLASS_HIKER,0,SPECIES_SOLROCK,SPECIES_BRONZONG,40,PSYCHIC,MINERAL,normal_pool,0,1,0,ok
524,Mickey,TRAINERCLASS_HIKER,1,SPECIES_STONJOURNER,SPECIES_COALOSSAL,40,ROCK,MINERAL,normal_pool,0,1,0,ok
524,Mickey,TRAINERCLASS_HIKER,2,SPECIES_MIENFOO,SPECIES_CLOBBOPUS,-40,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
525,Todd,TRAINERCLASS_CAMPER,0,SPECIES_GLIMMET,SPECIES_NACLSTACK,5,ROCK,MINERAL,normal_pool,0,1,0,ok
525,Todd,TRAINERCLASS_CAMPER,1,SPECIES_NOSEPASS,SPECIES_ONIX,10,ROCK,MINERAL,normal_pool,0,1,0,ok
525,Todd,TRAINERCLASS_CAMPER,2,SPECIES_LAMPENT,SPECIES_MISDREAVUS,65,GHOST,AMORPHOUS,normal_pool,0,2,0,ok
525,Todd,TRAINERCLASS_CAMPER,3,SPECIES_FERALIGATR,SPECIES_OMASTAR,-35,WATER,WATER_1,normal_pool,0,1,0,ok
526,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_MINIOR,SPECIES_CARBINK,60,ROCK,MINERAL,normal_pool,0,2,0,ok
526,Mickey,TRAINERCLASS_CAMPER,1,SPECIES_NACLSTACK,SPECIES_GLIMMET,-5,ROCK,MINERAL,normal_pool,0,1,0,ok
526,Mickey,TRAINERCLASS_CAMPER,2,SPECIES_LAMPENT,SPECIES_PUMPKABOO,-35,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
526,Mickey,TRAINERCLASS_CAMPER,3,SPECIES_KABUTOPS,SPECIES_LAPRAS,40,WATER,WATER_1,normal_pool,0,1,0,ok
527,Irwin,TRAINERCLASS_JUGGLER,0,SPECIES_VOLTORB_HISUIAN,SPECIES_GEODUDE_ALOLAN,-30,ELECTRIC,MINERAL,normal_pool,0,1,0,ok
