original_species,candidate_species,shared_types,shared_egggroups,bst_delta,category_rule,fallback_tier
SPECIES_LUMINEON,SPECIES_BASCULIN_BLUE_STRIPED,WATER,WATER_2,0,normal_pool,1
SPECIES_LUMINEON,SPECIES_PALAFIN,WATER,WATER_2,-3,normal_pool,1
SPECIES_LUMINEON,SPECIES_WHISCASH,WATER,WATER_2,8,normal_pool,1
SPECIES_LUMINEON,SPECIES_SEAKING,WATER,WATER_2,-10,normal_pool,1
SPECIES_LUMINEON,SPECIES_ALOMOMOLA,WATER,WATER_2,10,normal_pool,1
SPECIES_LUMINEON,SPECIES_BRUXISH,WATER,WATER_2,15,normal_pool,1
SPECIES_LUMINEON,SPECIES_TATSUGIRI,WATER,WATER_2,15,normal_pool,1
SPECIES_LUMINEON,SPECIES_VELUZA,WATER,WATER_2,18,normal_pool,1
SPECIES_LUMINEON,SPECIES_QWILFISH,WATER,WATER_2,-20,normal_pool,1
SPECIES_LUMINEON,SPECIES_OCTILLERY,WATER,WATER_2,20,normal_pool,1
SPECIES_LUMINEON,SPECIES_RELICANTH,WATER,WATER_2,25,normal_pool,1
SPECIES_LUMINEON,SPECIES_BARRASKEWDA,WATER,WATER_2,30,normal_pool,1
SPECIES_LUMINEON,SPECIES_WAILORD,WATER,WATER_2,40,normal_pool,1
SPECIES_LUMINEON,SPECIES_WAILMER,WATER,WATER_2,-60,normal_pool,2
SPECIES_LUMINEON,SPECIES_BASCULEGION,WATER,WATER_2,70,normal_pool,2
SPECIES_LUMINEON,SPECIES_DONDOZO,WATER,WATER_2,70,normal_pool,2
SPECIES_LUMINEON,SPECIES_BASCULEGION_FEMALE,WATER,WATER_2,70,normal_pool,2
SPECIES_LUMINEON,SPECIES_GYARADOS,WATER,WATER_2,80,normal_pool,3
SPECIES_LUNALA,SPECIES_MEWTWO,PSYCHIC,UNDISCOVERED,0,same_category:legendary,1
SPECIES_LUNALA,SPECIES_LUGIA,PSYCHIC,UNDISCOVERED,0,same_category:legendary,1
SPECIES_LUNALA,SPECIES_GIRATINA,GHOST,UNDISCOVERED,0,same_category:legendary,1
SPECIES_LUNALA,SPECIES_SOLGALEO,PSYCHIC,UNDISCOVERED,0,same_category:legendary,1
SPECIES_LUNALA,SPECIES_NECROZMA,PSYCHIC,UNDISCOVERED,-80,same_category:legendary,3
SPECIES_LUNATONE,SPECIES_SOLROCK,"PSYCHIC,ROCK",MINERAL,0,normal_pool,1
SPECIES_LUNATONE,SPECIES_STONJOURNER,ROCK,MINERAL,10,normal_pool,1
SPECIES_LUNATONE,SPECIES_MINIOR,ROCK,MINERAL,-20,normal_pool,1
SPECIES_LUNATONE,SPECIES_CRUSTLE,ROCK,MINERAL,25,normal_pool,1
SPECIES_LUNATONE,SPECIES_GOLEM,ROCK,MINERAL,35,normal_pool,1
SPECIES_LUNATONE,SPECIES_GOLEM_ALOLAN,ROCK,MINERAL,35,normal_pool,1
SPECIES_LUNATONE,SPECIES_CLAYDOL,PSYCHIC,MINERAL,40,normal_pool,1
SPECIES_LUNATONE,SPECIES_METANG,PSYCHIC,MINERAL,-40,normal_pool,1
SPECIES_LUNATONE,SPECIES_BRONZONG,PSYCHIC,MINERAL,40,normal_pool,1
SPECIES_LUNATONE,SPECIES_CARBINK,ROCK,MINERAL,40,normal_pool,1
SPECIES_LUNATONE,SPECIES_GARGANACL,ROCK,MINERAL,40,normal_pool,1
SPECIES_LUNATONE,SPECIES_SUDOWOODO,ROCK,MINERAL,-50,normal_pool,2
SPECIES_LUNATONE,SPECIES_CARKOL,ROCK,MINERAL,-50,normal_pool,2
SPECIES_LUNATONE,SPECIES_COALOSSAL,ROCK,MINERAL,50,normal_pool,2
SPECIES_LUNATONE,SPECIES_AVALUGG_HISUIAN,ROCK,MINERAL,54,normal_pool,2
SPECIES_LUNATONE,SPECIES_GIGALITH,ROCK,MINERAL,55,normal_pool,2
SPECIES_LUNATONE,SPECIES_PROBOPASS,ROCK,MINERAL,65,normal_pool,2
SPECIES_LUNATONE,SPECIES_GLIMMORA,ROCK,MINERAL,65,normal_pool,2
SPECIES_LUNATONE,SPECIES_GRAVELER,ROCK,MINERAL,-70,normal_pool,2
SPECIES_LUNATONE,SPECIES_BOLDORE,ROCK,MINERAL,-70,normal_pool,2
SPECIES_LUNATONE,SPECIES_GRAVELER_ALOLAN,ROCK,MINERAL,-70,normal_pool,2
SPECIES_LUNATONE,SPECIES_ONIX,ROCK,MINERAL,-75,normal_pool,3
SPECIES_LUNATONE,SPECIES_NOSEPASS,ROCK,MINERAL,-85,normal_pool,3
SPECIES_LUNATONE,SPECIES_NACLSTACK,ROCK,MINERAL,-105,normal_pool,3
SPECIES_LURANTIS,SPECIES_LUDICOLO,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_SHIFTRY,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_WHIMSICOTT,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_LILLIGANT,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_BRAMBLEGHAST,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_LILLIGANT_HISUIAN,GRASS,GRASS,0,normal_pool,1
SPECIES_LURANTIS,SPECIES_CACTURNE,GRASS,GRASS,-5,normal_pool,1
SPECIES_LURANTIS,SPECIES_FLAPPLE,GRASS,GRASS,5,normal_pool,1
SPECIES_LURANTIS,SPECIES_APPLETUN,GRASS,GRASS,5,normal_pool,1
SPECIES_LURANTIS,SPECIES_DIPPLIN,GRASS,GRASS,5,normal_pool,1
SPECIES_LURANTIS,SPECIES_TREVENANT,GRASS,GRASS,-6,normal_pool,1
SPECIES_LURANTIS,SPECIES_SCOVILLAIN,GRASS,GRASS,6,normal_pool,1
SPECIES_LURANTIS,SPECIES_FERROTHORN,GRASS,GRASS,9,normal_pool,1
SPECIES_LURANTIS,SPECIES_VILEPLUME,GRASS,GRASS,10,normal_pool,1
SPECIES_LURANTIS,SPECIES_VICTREEBEL,GRASS,GRASS,10,normal_pool,1
SPECIES_LURANTIS,SPECIES_BELLOSSOM,GRASS,GRASS,10,normal_pool,1
SPECIES_LURANTIS,SPECIES_ABOMASNOW,GRASS,GRASS,14,normal_pool,1
SPECIES_LURANTIS,SPECIES_AMOONGUSS,GRASS,GRASS,-16,normal_pool,1
SPECIES_LURANTIS,SPECIES_MARACTUS,GRASS,GRASS,-19,normal_pool,1
SPECIES_LURANTIS,SPECIES_JUMPLUFF,GRASS,GRASS,-20,normal_pool,1
SPECIES_LURANTIS,SPECIES_BRELOOM,GRASS,GRASS,-20,normal_pool,1
SPECIES_LURANTIS,SPECIES_TROPIUS,GRASS,GRASS,-20,normal_pool,1
SPECIES_LURANTIS,SPECIES_ELDEGOSS,GRASS,GRASS,-20,normal_pool,1
SPECIES_LURANTIS,SPECIES_CARNIVINE,GRASS,GRASS,-26,normal_pool,1
SPECIES_LURANTIS,SPECIES_CHERRIM,GRASS,GRASS,-30,normal_pool,1
SPECIES_LURANTIS,SPECIES_TSAREENA,GRASS,GRASS,30,normal_pool,1
SPECIES_LURANTIS,SPECIES_ARBOLIVA,GRASS,GRASS,30,normal_pool,1
SPECIES_LURANTIS,SPECIES_ROSERADE,GRASS,GRASS,35,normal_pool,1
SPECIES_LURANTIS,SPECIES_TOEDSCRUEL,GRASS,GRASS,35,normal_pool,1
SPECIES_LURANTIS,SPECIES_VENUSAUR,GRASS,GRASS,45,normal_pool,1
SPECIES_LURANTIS,SPECIES_TANGELA,GRASS,GRASS,-45,normal_pool,1
SPECIES_LURANTIS,SPECIES_MEGANIUM,GRASS,GRASS,45,normal_pool,1
SPECIES_LURANTIS,SPECIES_TORTERRA,GRASS,GRASS,45,normal_pool,1
SPECIES_LURANTIS,SPECIES_SERPERIOR,GRASS,GRASS,48,normal_pool,2
SPECIES_LURANTIS,SPECIES_EXEGGUTOR,GRASS,GRASS,50,normal_pool,2
SPECIES_LURANTIS,SPECIES_RILLABOOM,GRASS,GRASS,50,normal_pool,2
SPECIES_LURANTIS,SPECIES_MEOWSCARADA,GRASS,GRASS,50,normal_pool,2
SPECIES_LURANTIS,SPECIES_EXEGGUTOR_ALOLAN,GRASS,GRASS,50,normal_pool,2
SPECIES_LURANTIS,SPECIES_SUNFLORA,GRASS,GRASS,-55,normal_pool,2
SPECIES_LURANTIS,SPECIES_TANGROWTH,GRASS,GRASS,55,normal_pool,2
SPECIES_LURANTIS,SPECIES_THWACKEY,GRASS,GRASS,-60,normal_pool,2
SPECIES_LURANTIS,SPECIES_HYDRAPPLE,GRASS,GRASS,60,normal_pool,2
SPECIES_LURANTIS,SPECIES_SERVINE,GRASS,GRASS,-67,normal_pool,2
SPECIES_LURANTIS,SPECIES_FLORAGATO,GRASS,GRASS,-70,normal_pool,2
SPECIES_LURANTIS,SPECIES_IVYSAUR,GRASS,GRASS,-75,normal_pool,3
SPECIES_LURANTIS,SPECIES_PARASECT,GRASS,GRASS,-75,normal_pool,3
SPECIES_LURANTIS,SPECIES_BAYLEEF,GRASS,GRASS,-75,normal_pool,3
SPECIES_LURANTIS,SPECIES_GROTLE,GRASS,GRASS,-75,normal_pool,3
SPECIES_LURANTIS,SPECIES_ROSELIA,GRASS,GRASS,-80,normal_pool,3
SPECIES_LURANTIS,SPECIES_GLOOM,GRASS,GRASS,-85,normal_pool,3
SPECIES_LURANTIS,SPECIES_WEEPINBELL,GRASS,GRASS,-90,normal_pool,3
SPECIES_LUVDISC,SPECIES_CHINCHOU,WATER,WATER_2,0,normal_pool,1
SPECIES_LUVDISC,SPECIES_FINNEON,WATER,WATER_2,0,normal_pool,1
SPECIES_LUVDISC,SPECIES_GOLDEEN,WATER,WATER_2,-10,normal_pool,1
SPECIES_LUVDISC,SPECIES_FINIZEN,WATER,WATER_2,-15,normal_pool,1
SPECIES_LUVDISC,SPECIES_CARVANHA,WATER,WATER_2,-25,normal_pool,1
SPECIES_LUVDISC,SPECIES_REMORAID,WATER,WATER_2,-30,normal_pool,1
SPECIES_LUVDISC,SPECIES_BARBOACH,WATER,WATER_2,-42,normal_pool,1
SPECIES_LUVDISC,SPECIES_ARROKUDA,WATER,WATER_2,-50,normal_pool,2
SPECIES_LUVDISC,SPECIES_WAILMER,WATER,WATER_2,70,normal_pool,2
SPECIES_LUXIO,SPECIES_FLAAFFY,ELECTRIC,FIELD,2,normal_pool,1
SPECIES_LUXIO,SPECIES_PAWMO,ELECTRIC,FIELD,-13,normal_pool,1
SPECIES_LUXIO,SPECIES_PACHIRISU,ELECTRIC,FIELD,42,normal_pool,1
SPECIES_LUXIO,SPECIES_PIKACHU,ELECTRIC,FIELD,-43,normal_pool,1
SPECIES_LUXIO,SPECIES_EMOLGA,ELECTRIC,FIELD,65,normal_pool,2
SPECIES_LUXIO,SPECIES_ELECTRIKE,ELECTRIC,FIELD,-68,normal_pool,2
SPECIES_LUXIO,SPECIES_BLITZLE,ELECTRIC,FIELD,-68,normal_pool,2
SPECIES_LUXIO,SPECIES_DEDENNE,ELECTRIC,FIELD,68,normal_pool,2
SPECIES_LUXIO,SPECIES_TOGEDEMARU,ELECTRIC,FIELD,72,normal_pool,3
SPECIES_LUXIO,SPECIES_MORPEKO,ELECTRIC,FIELD,73,normal_pool,3
SPECIES_LUXIO,SPECIES_MAREEP,ELECTRIC,FIELD,-83,normal_pool,3
SPECIES_LUXIO,SPECIES_YAMPER,ELECTRIC,FIELD,-93,normal_pool,3
SPECIES_LUXIO,SPECIES_SHINX,ELECTRIC,FIELD,-100,normal_pool,3
SPECIES_LUXRAY,SPECIES_JOLTEON,ELECTRIC,FIELD,2,normal_pool,1
SPECIES_LUXRAY,SPECIES_AMPHAROS,ELECTRIC,FIELD,-13,normal_pool,1
SPECIES_LUXRAY,SPECIES_ZEBSTRIKA,ELECTRIC,FIELD,-26,normal_pool,1
SPECIES_LUXRAY,SPECIES_BOLTUND,ELECTRIC,FIELD,-33,normal_pool,1
SPECIES_LUXRAY,SPECIES_PAWMOT,ELECTRIC,FIELD,-33,normal_pool,1
SPECIES_LUXRAY,SPECIES_RAICHU,ELECTRIC,FIELD,-38,normal_pool,1
SPECIES_LUXRAY,SPECIES_RAICHU_ALOLAN,ELECTRIC,FIELD,-38,normal_pool,1
SPECIES_LUXRAY,SPECIES_MANECTRIC,ELECTRIC,FIELD,-48,normal_pool,2
SPECIES_LUXRAY,SPECIES_MORPEKO,ELECTRIC,FIELD,-87,normal_pool,3
SPECIES_LUXRAY,SPECIES_TOGEDEMARU,ELECTRIC,FIELD,-88,normal_pool,3
SPECIES_LUXRAY,SPECIES_DEDENNE,ELECTRIC,FIELD,-92,normal_pool,3
SPECIES_LUXRAY,SPECIES_EMOLGA,ELECTRIC,FIELD,-95,normal_pool,3
SPECIES_LYCANROC,SPECIES_RHYDON,ROCK,FIELD,-2,normal_pool,1
SPECIES_LYCANROC,SPECIES_RHYPERIOR,ROCK,FIELD,48,normal_pool,2
SPECIES_MABOSSTIFF,SPECIES_HOUNDOOM,DARK,FIELD,-5,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_WEAVILE,DARK,FIELD,5,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_ZOROARK,DARK,FIELD,5,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_PANGORO,DARK,FIELD,-10,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_KROOKODILE,DARK,FIELD,14,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_OBSTAGOON,DARK,FIELD,15,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_SCRAFTY,DARK,FIELD,-17,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_UMBREON,DARK,FIELD,20,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_SAMUROTT_HISUIAN,DARK,FIELD,23,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_SHIFTRY,DARK,FIELD,-25,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_INCINEROAR,DARK,FIELD,25,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_MEOWSCARADA,DARK,FIELD,25,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_SKUNTANK,DARK,FIELD,-26,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_ABSOL,DARK,FIELD,-40,normal_pool,1
SPECIES_MABOSSTIFF,SPECIES_THIEVUL,DARK,FIELD,-50,normal_pool,2
SPECIES_MABOSSTIFF,SPECIES_LIEPARD,DARK,FIELD,-59,normal_pool,2
SPECIES_MABOSSTIFF,SPECIES_PERSIAN_ALOLAN,DARK,FIELD,-65,normal_pool,2
SPECIES_MABOSSTIFF,SPECIES_MORPEKO,DARK,FIELD,-69,normal_pool,2
SPECIES_MABOSSTIFF,SPECIES_SNEASEL,DARK,FIELD,-75,normal_pool,3
SPECIES_MABOSSTIFF,SPECIES_MIGHTYENA,DARK,FIELD,-85,normal_pool,3
SPECIES_MABOSSTIFF,SPECIES_LINOONE_GALARIAN,DARK,FIELD,-85,normal_pool,3
SPECIES_MABOSSTIFF,SPECIES_RATICATE_ALOLAN,DARK,FIELD,-92,normal_pool,3
SPECIES_MABOSSTIFF,SPECIES_RATICATE_ALOLAN_LARGE,DARK,FIELD,-92,normal_pool,3
SPECIES_MACHAMP,SPECIES_CONKELDURR,FIGHTING,HUMAN_LIKE,0,normal_pool,1
SPECIES_MACHAMP,SPECIES_MIENSHAO,FIGHTING,HUMAN_LIKE,5,normal_pool,1
SPECIES_MACHAMP,SPECIES_HAWLUCHA,FIGHTING,HUMAN_LIKE,-5,normal_pool,1
SPECIES_MACHAMP,SPECIES_PANGORO,FIGHTING,HUMAN_LIKE,-10,normal_pool,1
SPECIES_MACHAMP,SPECIES_GALLADE,FIGHTING,HUMAN_LIKE,13,normal_pool,1
SPECIES_MACHAMP,SPECIES_TOXICROAK,FIGHTING,HUMAN_LIKE,-15,normal_pool,1
SPECIES_MACHAMP,SPECIES_LUCARIO,FIGHTING,HUMAN_LIKE,20,normal_pool,1
SPECIES_MACHAMP,SPECIES_GRAPPLOCT,FIGHTING,HUMAN_LIKE,-25,normal_pool,1
SPECIES_MACHAMP,SPECIES_INFERNAPE,FIGHTING,HUMAN_LIKE,29,normal_pool,1
SPECIES_MACHAMP,SPECIES_HARIYAMA,FIGHTING,HUMAN_LIKE,-31,normal_pool,1
SPECIES_MACHAMP,SPECIES_THROH,FIGHTING,HUMAN_LIKE,-40,normal_pool,1
SPECIES_MACHAMP,SPECIES_SAWK,FIGHTING,HUMAN_LIKE,-40,normal_pool,1
SPECIES_MACHAMP,SPECIES_HITMONLEE,FIGHTING,HUMAN_LIKE,-50,normal_pool,2
SPECIES_MACHAMP,SPECIES_HITMONCHAN,FIGHTING,HUMAN_LIKE,-50,normal_pool,2
SPECIES_MACHAMP,SPECIES_HITMONTOP,FIGHTING,HUMAN_LIKE,-50,normal_pool,2
SPECIES_MACHAMP,SPECIES_MEDICHAM,FIGHTING,HUMAN_LIKE,-95,normal_pool,3
SPECIES_MACHAMP,SPECIES_MACHOKE,FIGHTING,HUMAN_LIKE,-100,normal_pool,3
SPECIES_MACHAMP,SPECIES_MONFERNO,FIGHTING,HUMAN_LIKE,-100,normal_pool,3
SPECIES_MACHAMP,SPECIES_GURDURR,FIGHTING,HUMAN_LIKE,-100,normal_pool,3
SPECIES_MACHOKE,SPECIES_MONFERNO,FIGHTING,HUMAN_LIKE,0,normal_pool,1
SPECIES_MACHOKE,SPECIES_GURDURR,FIGHTING,HUMAN_LIKE,0,normal_pool,1
SPECIES_MACHOKE,SPECIES_MEDICHAM,FIGHTING,HUMAN_LIKE,5,normal_pool,1
SPECIES_MACHOKE,SPECIES_HITMONLEE,FIGHTING,HUMAN_LIKE,50,normal_pool,2
SPECIES_MACHOKE,SPECIES_HITMONCHAN,FIGHTING,HUMAN_LIKE,50,normal_pool,2
SPECIES_MACHOKE,SPECIES_HITMONTOP,FIGHTING,HUMAN_LIKE,50,normal_pool,2
SPECIES_MACHOKE,SPECIES_MIENFOO,FIGHTING,HUMAN_LIKE,-55,normal_pool,2
SPECIES_MACHOKE,SPECIES_PANCHAM,FIGHTING,HUMAN_LIKE,-57,normal_pool,2
SPECIES_MACHOKE,SPECIES_THROH,FIGHTING,HUMAN_LIKE,60,normal_pool,2
SPECIES_MACHOKE,SPECIES_SAWK,FIGHTING,HUMAN_LIKE,60,normal_pool,2
SPECIES_MACHOKE,SPECIES_HARIYAMA,FIGHTING,HUMAN_LIKE,69,normal_pool,2
SPECIES_MACHOKE,SPECIES_GRAPPLOCT,FIGHTING,HUMAN_LIKE,75,normal_pool,3
SPECIES_MACHOKE,SPECIES_TOXICROAK,FIGHTING,HUMAN_LIKE,85,normal_pool,3
SPECIES_MACHOKE,SPECIES_PANGORO,FIGHTING,HUMAN_LIKE,90,normal_pool,3
SPECIES_MACHOKE,SPECIES_HAWLUCHA,FIGHTING,HUMAN_LIKE,95,normal_pool,3
SPECIES_MACHOKE,SPECIES_CLOBBOPUS,FIGHTING,HUMAN_LIKE,-95,normal_pool,3
SPECIES_MACHOKE,SPECIES_MACHOP,FIGHTING,HUMAN_LIKE,-100,normal_pool,3
SPECIES_MACHOKE,SPECIES_MACHAMP,FIGHTING,HUMAN_LIKE,100,normal_pool,3
SPECIES_MACHOKE,SPECIES_TIMBURR,FIGHTING,HUMAN_LIKE,-100,normal_pool,3
SPECIES_MACHOKE,SPECIES_CONKELDURR,FIGHTING,HUMAN_LIKE,100,normal_pool,3
SPECIES_MACHOKE,SPECIES_CROAGUNK,FIGHTING,HUMAN_LIKE,-105,normal_pool,3
SPECIES_MACHOKE,SPECIES_MIENSHAO,FIGHTING,HUMAN_LIKE,105,normal_pool,3
SPECIES_MACHOP,SPECIES_TIMBURR,FIGHTING,HUMAN_LIKE,0,normal_pool,1
SPECIES_MACHOP,SPECIES_CROAGUNK,FIGHTING,HUMAN_LIKE,-5,normal_pool,1
SPECIES_MACHOP,SPECIES_CLOBBOPUS,FIGHTING,HUMAN_LIKE,5,normal_pool,1
SPECIES_MACHOP,SPECIES_MEDITITE,FIGHTING,HUMAN_LIKE,-25,normal_pool,1
SPECIES_MACHOP,SPECIES_PANCHAM,FIGHTING,HUMAN_LIKE,43,normal_pool,1
SPECIES_MACHOP,SPECIES_MIENFOO,FIGHTING,HUMAN_LIKE,45,normal_pool,1
SPECIES_MACHOP,SPECIES_MAKUHITA,FIGHTING,HUMAN_LIKE,-68,normal_pool,2
SPECIES_MACHOP,SPECIES_MACHOKE,FIGHTING,HUMAN_LIKE,100,normal_pool,3
SPECIES_MACHOP,SPECIES_MONFERNO,FIGHTING,HUMAN_LIKE,100,normal_pool,3
SPECIES_MACHOP,SPECIES_GURDURR,FIGHTING,HUMAN_LIKE,100,normal_pool,3
SPECIES_MACHOP,SPECIES_MEDICHAM,FIGHTING,HUMAN_LIKE,105,normal_pool,3
SPECIES_MAGCARGO,SPECIES_LAMPENT,FIRE,AMORPHOUS,-60,normal_pool,2
SPECIES_MAGCARGO,SPECIES_CHANDELURE,FIRE,AMORPHOUS,90,normal_pool,3
SPECIES_MAGEARNA,SPECIES_JIRACHI,STEEL,UNDISCOVERED,0,same_category:mythical,1
SPECIES_MAGEARNA,SPECIES_GENESECT,STEEL,UNDISCOVERED,0,same_category:mythical,1
SPECIES_MAGEARNA,SPECIES_DIANCIE,FAIRY,UNDISCOVERED,0,same_category:mythical,1
SPECIES_MAGEARNA,SPECIES_MELMETAL,STEEL,UNDISCOVERED,0,same_category:mythical,1
SPECIES_MAGIKARP,SPECIES_FEEBAS,WATER,DRAGON,0,normal_pool,1
SPECIES_MAGIKARP,SPECIES_WISHIWASHI,WATER,WATER_2,-25,normal_pool,1
SPECIES_MAGIKARP,SPECIES_ARROKUDA,WATER,WATER_2,80,normal_pool,3
SPECIES_MAGIKARP,SPECIES_BARBOACH,WATER,WATER_2,88,normal_pool,3
SPECIES_MAGIKARP,SPECIES_HORSEA,WATER,DRAGON,95,normal_pool,3
SPECIES_MAGIKARP,SPECIES_REMORAID,WATER,WATER_2,100,normal_pool,3
SPECIES_MAGIKARP,SPECIES_CARVANHA,WATER,WATER_2,105,normal_pool,3
SPECIES_MAGMAR,SPECIES_ARMAROUGE,FIRE,HUMAN_LIKE,30,normal_pool,1
SPECIES_MAGMAR,SPECIES_CERULEDGE,FIRE,HUMAN_LIKE,30,normal_pool,1
SPECIES_MAGMAR,SPECIES_CINDERACE,FIRE,HUMAN_LIKE,35,normal_pool,1
SPECIES_MAGMAR,SPECIES_INFERNAPE,FIRE,HUMAN_LIKE,39,normal_pool,1
SPECIES_MAGMAR,SPECIES_MAGMORTAR,FIRE,HUMAN_LIKE,45,normal_pool,1
SPECIES_MAGMAR,SPECIES_RABOOT,FIRE,HUMAN_LIKE,-75,normal_pool,3
SPECIES_MAGMAR,SPECIES_MONFERNO,FIRE,HUMAN_LIKE,-90,normal_pool,3
SPECIES_MAGMORTAR,SPECIES_INFERNAPE,FIRE,HUMAN_LIKE,-6,normal_pool,1
SPECIES_MAGMORTAR,SPECIES_CINDERACE,FIRE,HUMAN_LIKE,-10,normal_pool,1
SPECIES_MAGMORTAR,SPECIES_ARMAROUGE,FIRE,HUMAN_LIKE,-15,normal_pool,1
SPECIES_MAGMORTAR,SPECIES_CERULEDGE,FIRE,HUMAN_LIKE,-15,normal_pool,1
SPECIES_MAGMORTAR,SPECIES_MAGMAR,FIRE,HUMAN_LIKE,-45,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_HONEDGE,STEEL,MINERAL,0,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_VOLTORB,ELECTRIC,MINERAL,5,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_CUFANT,STEEL,MINERAL,5,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_VOLTORB_HISUIAN,ELECTRIC,MINERAL,5,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_FERROSEED,STEEL,MINERAL,-20,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_BELDUM,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_BRONZOR,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_KLINK,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_VAROOM,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_GEODUDE_ALOLAN,ELECTRIC,MINERAL,-25,normal_pool,1
SPECIES_MAGNEMITE,SPECIES_GRAVELER_ALOLAN,ELECTRIC,MINERAL,65,normal_pool,2
SPECIES_MAGNEMITE,SPECIES_METANG,STEEL,MINERAL,95,normal_pool,3
SPECIES_MAGNETON,SPECIES_KLEFKI,STEEL,MINERAL,5,normal_pool,1
SPECIES_MAGNETON,SPECIES_DOUBLADE,STEEL,MINERAL,-17,normal_pool,1
SPECIES_MAGNETON,SPECIES_FERROTHORN,STEEL,MINERAL,24,normal_pool,1
SPECIES_MAGNETON,SPECIES_ELECTRODE,ELECTRIC,MINERAL,25,normal_pool,1
SPECIES_MAGNETON,SPECIES_KLANG,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNETON,SPECIES_ELECTRODE_HISUIAN,ELECTRIC,MINERAL,25,normal_pool,1
SPECIES_MAGNETON,SPECIES_GOLEM_ALOLAN,ELECTRIC,MINERAL,30,normal_pool,1
SPECIES_MAGNETON,SPECIES_BRONZONG,STEEL,MINERAL,35,normal_pool,1
SPECIES_MAGNETON,SPECIES_AEGISLASH,STEEL,MINERAL,35,normal_pool,1
SPECIES_MAGNETON,SPECIES_COPPERAJAH,STEEL,MINERAL,35,normal_pool,1
SPECIES_MAGNETON,SPECIES_REVAVROOM,STEEL,MINERAL,35,normal_pool,1
SPECIES_MAGNETON,SPECIES_STEELIX,STEEL,MINERAL,45,normal_pool,1
SPECIES_MAGNETON,SPECIES_METANG,STEEL,MINERAL,-45,normal_pool,1
SPECIES_MAGNETON,SPECIES_KLINKLANG,STEEL,MINERAL,55,normal_pool,2
SPECIES_MAGNETON,SPECIES_PROBOPASS,STEEL,MINERAL,60,normal_pool,2
SPECIES_MAGNETON,SPECIES_MAGNEZONE,"ELECTRIC,STEEL",MINERAL,70,normal_pool,2
SPECIES_MAGNETON,SPECIES_DURALUDON,STEEL,MINERAL,70,normal_pool,2
SPECIES_MAGNETON,SPECIES_GRAVELER_ALOLAN,ELECTRIC,MINERAL,-75,normal_pool,3
SPECIES_MAGNEZONE,SPECIES_DURALUDON,STEEL,MINERAL,0,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_PROBOPASS,STEEL,MINERAL,-10,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_KLINKLANG,STEEL,MINERAL,-15,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_STEELIX,STEEL,MINERAL,-25,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_BRONZONG,STEEL,MINERAL,-35,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_AEGISLASH,STEEL,MINERAL,-35,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_COPPERAJAH,STEEL,MINERAL,-35,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_REVAVROOM,STEEL,MINERAL,-35,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_GOLEM_ALOLAN,ELECTRIC,MINERAL,-40,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_ELECTRODE,ELECTRIC,MINERAL,-45,normal_pool,1
SPECIES_MAGNEZONE,SPECIES_ELECTRODE_HISUIAN,ELECTRIC,MINERAL,-45,normal_pool,1
