trainer_id,trainer_name,trainer_class,slot,species,level,move1,move2,move3,move4,learned_move_count,used_move_none,tie_broken,seed
451,Parry,TRAINERCLASS_HIKER,1,SPECIES_GLIMMET,35,MOVE_VENOSHOCK,MOVE_SANDSTORM,MOVE_SELF_DESTRUCT,MOVE_ROCK_SLIDE,11,0,0,42
452,Parry,TRAINERCLASS_HIKER,0,SPECIES_CLAYDOL,41,MOVE_EARTH_POWER,MOVE_SELF_DESTRUCT,MOVE_GUARD_SPLIT,MOVE_POWER_SPLIT,18,0,0,42
452,Parry,TRAINERCLASS_HIKER,1,SPECIES_BRONZONG,37,MOVE_HYPNOSIS,MOVE_SAFEGUARD,MOVE_EXTRASENSORY,MOVE_HEAVY_SLAM,13,0,0,42
453,Erin,TRAINERCLASS_PICNICKER,0,SPECIES_BELLOSSOM,46,MOVE_QUIVER_DANCE,MOVE_MEGA_DRAIN,MOVE_SWEET_SCENT,MOVE_POISON_POWDER,16,0,1,42
453,Erin,TRAINERCLASS_PICNICKER,1,SPECIES_IVYSAUR,39,MOVE_SEED_BOMB,MOVE_TAKE_DOWN,MOVE_SWEET_SCENT,MOVE_SYNTHESIS,12,0,0,42
453,Erin,TRAINERCLASS_PICNICKER,2,SPECIES_OBSTAGOON,48,MOVE_REST,MOVE_TAKE_DOWN,MOVE_SCARY_FACE,MOVE_COUNTER,20,0,0,42
454,Irwin,TRAINERCLASS_JUGGLER,0,SPECIES_DWEBBLE,22,MOVE_SMACK_DOWN,MOVE_BUG_BITE,MOVE_FLAIL,MOVE_SLASH,7,0,0,42
454,Irwin,TRAINERCLASS_JUGGLER,1,SPECIES_GEODUDE_ALOLAN,26,MOVE_ROCK_THROW,MOVE_SMACK_DOWN,MOVE_THUNDER_PUNCH,MOVE_SELF_DESTRUCT,10,0,0,42
454,Irwin,TRAINERCLASS_JUGGLER,2,SPECIES_BOLDORE,28,MOVE_MUD_SLAP,MOVE_SMACK_DOWN,MOVE_IRON_DEFENSE,MOVE_HEADBUTT,10,0,0,42
454,Irwin,TRAINERCLASS_JUGGLER,3,SPECIES_GEODUDE_ALOLAN,34,MOVE_SELF_DESTRUCT,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_DISCHARGE,13,0,0,42
455,Irwin,TRAINERCLASS_JUGGLER,0,SPECIES_DWEBBLE,34,MOVE_SLASH,MOVE_ROCK_SLIDE,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,10,0,0,42
455,Irwin,TRAINERCLASS_JUGGLER,1,SPECIES_VOLTORB,36,MOVE_ELECTRO_BALL,MOVE_SELF_DESTRUCT,MOVE_LIGHT_SCREEN,MOVE_MAGNET_RISE,13,0,0,42
455,Irwin,TRAINERCLASS_JUGGLER,2,SPECIES_DWEBBLE,38,MOVE_ROCK_SLIDE,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_X_SCISSOR,11,0,0,42
455,Irwin,TRAINERCLASS_JUGGLER,3,SPECIES_GOLEM_ALOLAN,42,MOVE_SELF_DESTRUCT,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_DISCHARGE,13,0,0,42
456,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_VICTREEBEL,34,MOVE_VINE_WHIP,MOVE_RAZOR_LEAF,MOVE_SLEEP_POWDER,MOVE_SWEET_SCENT,5,0,0,42
456,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_GRENINJA,34,MOVE_SMOKESCREEN,MOVE_SHADOW_SNEAK,MOVE_SPIKES,MOVE_AERIAL_ACE,14,0,0,42
456,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_SANDSLASH_ALOLAN,34,MOVE_SWORDS_DANCE,MOVE_SLASH,MOVE_METAL_CLAW,MOVE_ICICLE_CRASH,5,0,0,42
457,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_WHIMSICOTT,38,MOVE_ENDEAVOR,MOVE_SOLAR_BEAM,MOVE_LEECH_SEED,MOVE_POISON_POWDER,22,0,1,42
457,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_SEALEO,39,MOVE_SNORE,MOVE_BRINE,MOVE_AURORA_BEAM,MOVE_ENCORE,12,0,0,42
457,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_TYPHLOSION_HISUIAN,38,MOVE_FLAME_WHEEL,MOVE_DEFENSE_CURL,MOVE_SWIFT,MOVE_FLAME_CHARGE,13,0,0,42
458,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_RAPIDASH,38,MOVE_AGILITY,MOVE_FLAME_WHEEL,MOVE_STOMP,MOVE_FIRE_SPIN,14,0,0,42
458,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_PACHIRISU,37,MOVE_ELECTRO_BALL,MOVE_SWEET_KISS,MOVE_THUNDER_WAVE,MOVE_SUPER_FANG,12,0,0,42
459,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_EMBOAR,42,MOVE_ROLLOUT,MOVE_TAKE_DOWN,MOVE_HEAT_CRASH,MOVE_ASSURANCE,11,0,0,42
459,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_TOGEDEMARU,40,MOVE_SPARK,MOVE_PIN_MISSILE,MOVE_MAGNET_RISE,MOVE_ZING_ZAP,10,0,0,42
460,Wade,TRAINERCLASS_BUG_CATCHER,0,SPECIES_MOTHIM,28,MOVE_BUG_BITE,MOVE_STRING_SHOT,MOVE_CONFUSION,MOVE_GUST,10,0,0,42
460,Wade,TRAINERCLASS_BUG_CATCHER,1,SPECIES_DEWPIDER,40,MOVE_SOAK,MOVE_ENTRAINMENT,MOVE_LUNGE,MOVE_LIQUIDATION,12,0,0,42
460,Wade,TRAINERCLASS_BUG_CATCHER,2,SPECIES_GLOOM,37,MOVE_SLEEP_POWDER,MOVE_GIGA_DRAIN,MOVE_TOXIC,MOVE_MOONBLAST,11,0,0,42
460,Wade,TRAINERCLASS_BUG_CATCHER,3,SPECIES_LEDYBA,28,MOVE_MACH_PUNCH,MOVE_ROOST,MOVE_STRUGGLE_BUG,MOVE_BATON_PASS,10,0,0,42
461,Wade,TRAINERCLASS_BUG_CATCHER,0,SPECIES_COMBEE,18,MOVE_GUST,MOVE_SWEET_SCENT,MOVE_BUG_BITE,MOVE_STRUGGLE_BUG,4,0,0,42
461,Wade,TRAINERCLASS_BUG_CATCHER,1,SPECIES_ODDISH,29,MOVE_SLEEP_POWDER,MOVE_GIGA_DRAIN,MOVE_TOXIC,MOVE_MOONBLAST,11,0,0,42
461,Wade,TRAINERCLASS_BUG_CATCHER,2,SPECIES_SPINARAK,22,MOVE_SCARY_FACE,MOVE_NIGHT_SHADE,MOVE_SHADOW_SNEAK,MOVE_FURY_SWIPES,8,0,0,42
461,Wade,TRAINERCLASS_BUG_CATCHER,3,SPECIES_COMBEE,18,MOVE_GUST,MOVE_SWEET_SCENT,MOVE_BUG_BITE,MOVE_STRUGGLE_BUG,4,0,0,42
462,Ralph,TRAINERCLASS_FISHERMAN,0,SPECIES_ALOMOMOLA,40,MOVE_WATER_PULSE,MOVE_HEALING_WISH,MOVE_SOAK,MOVE_WISH,11,0,0,42
463,Ralph,TRAINERCLASS_FISHERMAN,0,SPECIES_WAILORD,45,MOVE_BOUNCE,MOVE_BODY_SLAM,MOVE_REST,MOVE_AMNESIA,16,0,0,42
463,Ralph,TRAINERCLASS_FISHERMAN,1,SPECIES_BASCULIN_BLUE_STRIPED,42,MOVE_SOAK,MOVE_CRUNCH,MOVE_TAKE_DOWN,MOVE_FINAL_GAMBIT,12,0,0,42
464,Dana,TRAINERCLASS_LASS,0,SPECIES_SHINX,32,MOVE_ROAR,MOVE_VOLT_SWITCH,MOVE_SCARY_FACE,MOVE_THUNDER_WAVE,10,0,0,42
464,Dana,TRAINERCLASS_LASS,1,SPECIES_SURSKIT,31,MOVE_BUBBLE_BEAM,MOVE_AGILITY,MOVE_MIST,MOVE_HAZE,8,0,0,42
465,Dana,TRAINERCLASS_LASS,0,SPECIES_CARRACOSTA,36,MOVE_CRUNCH,MOVE_CURSE,MOVE_IRON_DEFENSE,MOVE_AQUA_TAIL,14,0,0,42
465,Dana,TRAINERCLASS_LASS,1,SPECIES_RAICHU,38,MOVE_DOUBLE_TEAM,MOVE_ELECTRO_BALL,MOVE_FEINT,MOVE_THUNDERBOLT,21,0,1,42
466,Tiffany,TRAINERCLASS_PICNICKER,0,SPECIES_FLOETTE,34,MOVE_WISH,MOVE_MAGICAL_LEAF,MOVE_GRASSY_TERRAIN,MOVE_PETAL_BLIZZARD,9,0,0,42
467,Tiffany,TRAINERCLASS_PICNICKER,0,SPECIES_GRIMMSNARL,41,MOVE_SUCKER_PUNCH,MOVE_TORMENT,MOVE_DARK_PULSE,MOVE_NASTY_PLOT,14,0,0,42
468,Ross,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_KOFFING,22,MOVE_SMOKESCREEN,MOVE_CLEAR_SMOG,MOVE_ASSURANCE,MOVE_SLUDGE,7,0,0,42
468,Ross,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_KOFFING,22,MOVE_SMOKESCREEN,MOVE_CLEAR_SMOG,MOVE_ASSURANCE,MOVE_SLUDGE,7,0,0,42
469,Mitch,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_DITTO,24,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
470,Gregg,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_NACLI,20,MOVE_SMACK_DOWN,MOVE_ROCK_POLISH,MOVE_HEADBUTT,MOVE_IRON_DEFENSE,8,0,0,42
470,Gregg,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_LUNATONE,20,MOVE_HYPNOSIS,MOVE_ROCK_POLISH,MOVE_ROCK_SLIDE,MOVE_PSYSHOCK,10,0,0,42
470,Gregg,TRAINERCLASS_SCIENTIST_GS,2,SPECIES_FERROSEED,20,MOVE_METAL_CLAW,MOVE_PIN_MISSILE,MOVE_INGRAIN,MOVE_FLASH_CANNON,6,0,0,42
471,Garett,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_BELDUM,27,MOVE_TACKLE,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
471,Garett,TRAINERCLASS_SCIENTIST_GS,1,SPECIES_CACNEA,27,MOVE_BULLET_SEED,MOVE_POWER_TRIP,MOVE_INGRAIN,MOVE_PAYBACK,10,0,0,42
471,Garett,TRAINERCLASS_SCIENTIST_GS,2,SPECIES_FERROSEED,27,MOVE_PIN_MISSILE,MOVE_INGRAIN,MOVE_FLASH_CANNON,MOVE_IRON_HEAD,7,0,0,42
472,Trenton,TRAINERCLASS_SCIENTIST_GS,0,SPECIES_PORYGON,30,MOVE_THUNDER_SHOCK,MOVE_PSYBEAM,MOVE_CONVERSION_2,MOVE_AGILITY,8,0,0,42
473,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_LITWICK,22,MOVE_MINIMIZE,MOVE_CONFUSE_RAY,MOVE_HEX,MOVE_WILL_O_WISP,7,0,0,42
473,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_GASTLY,22,MOVE_MEAN_LOOK,MOVE_PAYBACK,MOVE_SPITE,MOVE_CURSE,7,0,0,42
474,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_DITTO,24,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
475,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_BRONZOR,20,MOVE_PAYBACK,MOVE_IMPRISON,MOVE_GYRO_BALL,MOVE_HYPNOSIS,7,0,0,42
475,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_KLINK,20,MOVE_CHARGE,MOVE_CHARGE_BEAM,MOVE_METAL_SOUND,MOVE_AUTOTOMIZE,7,0,0,42
475,Mickey,TRAINERCLASS_SUPER_NERD,2,SPECIES_BRONZOR,20,MOVE_PAYBACK,MOVE_IMPRISON,MOVE_GYRO_BALL,MOVE_HYPNOSIS,7,0,0,42
476,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_BALTOY,27,MOVE_ANCIENT_POWER,MOVE_IMPRISON,MOVE_COSMIC_POWER,MOVE_EXTRASENSORY,11,0,0,42
476,Mickey,TRAINERCLASS_SUPER_NERD,1,SPECIES_GRAVELER_ALOLAN,27,MOVE_ROCK_THROW,MOVE_SMACK_DOWN,MOVE_THUNDER_PUNCH,MOVE_SELF_DESTRUCT,10,0,0,42
476,Mickey,TRAINERCLASS_SUPER_NERD,2,SPECIES_MAGNEMITE,27,MOVE_ELECTRO_BALL,MOVE_GYRO_BALL,MOVE_SPARK,MOVE_SCREECH,8,0,0,42
477,Mickey,TRAINERCLASS_SUPER_NERD,0,SPECIES_PORYGON,30,MOVE_THUNDER_SHOCK,MOVE_PSYBEAM,MOVE_CONVERSION_2,MOVE_AGILITY,8,0,0,42
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,0,SPECIES_DUGTRIO_ALOLAN,32,MOVE_BULLDOZE,MOVE_SUCKER_PUNCH,MOVE_IRON_HEAD,MOVE_SANDSTORM,12,0,0,42
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,1,SPECIES_PARASECT,32,MOVE_ABSORB,MOVE_FURY_CUTTER,MOVE_SPORE,MOVE_SLASH,11,0,0,42
478,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,2,SPECIES_DODRIO,32,MOVE_DOUBLE_HIT,MOVE_AGILITY,MOVE_UPROAR,MOVE_ACUPRESSURE,10,0,0,42
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,0,SPECIES_OINKOLOGNE,25,MOVE_MUD_SHOT,MOVE_COVET,MOVE_DIG,MOVE_HEADBUTT,8,0,0,42
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,1,SPECIES_FLORAGATO,25,MOVE_MAGICAL_LEAF,MOVE_QUICK_ATTACK,MOVE_SEED_BOMB,MOVE_U_TURN,9,0,0,42
479,Ariana,TRAINERCLASS_EXECUTIVE_ARIANA,2,SPECIES_CHATOT,27,MOVE_SING,MOVE_FURY_ATTACK,MOVE_CHATTER,MOVE_TAUNT,10,0,0,42
480,Diana,TRAINERCLASS_SKIER,0,SPECIES_GALLADE,29,MOVE_TELEPORT,MOVE_AERIAL_ACE,MOVE_FALSE_SWIPE,MOVE_PROTECT,27,0,0,42
481,Jill,TRAINERCLASS_SKIER,0,SPECIES_FLOATZEL,29,MOVE_BITE,MOVE_SWIFT,MOVE_AQUA_JET,MOVE_DOUBLE_HIT,10,0,0,42
482,Deandre,TRAINERCLASS_BOARDER,0,SPECIES_CORSOLA,25,MOVE_AQUA_RING,MOVE_ENDURE,MOVE_ANCIENT_POWER,MOVE_BUBBLE_BEAM,7,0,0,42
482,Deandre,TRAINERCLASS_BOARDER,1,SPECIES_CLOYSTER,26,MOVE_ICE_SHARD,MOVE_LEER,MOVE_HYDRO_PUMP,MOVE_RAZOR_SHELL,18,0,1,42
482,Deandre,TRAINERCLASS_BOARDER,2,SPECIES_LOMBRE,25,MOVE_MIST,MOVE_MEGA_DRAIN,MOVE_FURY_SWIPES,MOVE_BUBBLE_BEAM,12,0,0,42
483,Patton,TRAINERCLASS_BOARDER,0,SPECIES_VULPIX_ALOLAN,27,MOVE_SPITE,MOVE_ICY_WIND,MOVE_CONFUSE_RAY,MOVE_AURORA_BEAM,8,0,0,42
483,Patton,TRAINERCLASS_BOARDER,1,SPECIES_SANDSHREW_ALOLAN,27,MOVE_METAL_CLAW,MOVE_SWIFT,MOVE_FURY_SWIPES,MOVE_IRON_DEFENSE,11,0,0,42
484,Gerardo,TRAINERCLASS_BOARDER,0,SPECIES_BRIONNE,25,MOVE_BABY_DOLL_EYES,MOVE_ICY_WIND,MOVE_SING,MOVE_BUBBLE_BEAM,9,0,0,42
484,Gerardo,TRAINERCLASS_BOARDER,1,SPECIES_CARRACOSTA,26,MOVE_BITE,MOVE_WIDE_GUARD,MOVE_BRINE,MOVE_ROCK_SLIDE,10,0,0,42
484,Gerardo,TRAINERCLASS_BOARDER,2,SPECIES_DRIZZILE,25,MOVE_BIND,MOVE_WATER_PULSE,MOVE_TEARFUL_LOOK,MOVE_SUCKER_PUNCH,7,0,1,42
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,0,SPECIES_SCRAGGY,35,MOVE_TORMENT,MOVE_BEAT_UP,MOVE_SCARY_FACE,MOVE_BRICK_BREAK,10,0,0,42
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,1,SPECIES_FRILLISH,35,MOVE_HEX,MOVE_BRINE,MOVE_RECOVER,MOVE_SHADOW_BALL,10,0,0,42
485,Archer,TRAINERCLASS_EXECUTIVE_ARCHER,2,SPECIES_PANSEAR,38,MOVE_FLING,MOVE_ACROBATICS,MOVE_FIRE_BLAST,MOVE_RECYCLE,14,0,0,42
486,Proton,TRAINERCLASS_EXECUTIVE_PROTON,0,SPECIES_DODUO,8,MOVE_GROWL,MOVE_PECK,MOVE_QUICK_ATTACK,MOVE_NONE,3,1,0,42
486,Proton,TRAINERCLASS_EXECUTIVE_PROTON,1,SPECIES_KOFFING,12,MOVE_TACKLE,MOVE_SMOG,MOVE_SMOKESCREEN,MOVE_CLEAR_SMOG,5,0,1,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,0,SPECIES_GASTLY,30,MOVE_SPITE,MOVE_CURSE,MOVE_HEX,MOVE_NIGHT_SHADE,9,0,0,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,1,SPECIES_GASTLY,30,MOVE_SPITE,MOVE_CURSE,MOVE_HEX,MOVE_NIGHT_SHADE,9,0,0,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,2,SPECIES_GULPIN,30,MOVE_TOXIC,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_SWALLOW,11,0,0,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,3,SPECIES_DUSKNOIR,32,MOVE_PAYBACK,MOVE_WILL_O_WISP,MOVE_MEAN_LOOK,MOVE_HEX,16,0,0,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,4,SPECIES_KOFFING,30,MOVE_ASSURANCE,MOVE_SLUDGE,MOVE_HAZE,MOVE_SELF_DESTRUCT,9,0,0,42
487,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,5,SPECIES_KOFFING,30,MOVE_ASSURANCE,MOVE_SLUDGE,MOVE_HAZE,MOVE_SELF_DESTRUCT,9,0,0,42
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,0,SPECIES_FLETCHLING,22,MOVE_QUICK_ATTACK,MOVE_EMBER,MOVE_FLAIL,MOVE_ACROBATICS,6,0,0,42
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,1,SPECIES_RATICATE_ALOLAN,24,MOVE_FOCUS_ENERGY,MOVE_BITE,MOVE_SUPER_FANG,MOVE_CRUNCH,13,0,0,42
488,Petrel,TRAINERCLASS_EXECUTIVE_PETREL,2,SPECIES_GULPIN,22,MOVE_SLUDGE,MOVE_AMNESIA,MOVE_ACID_SPRAY,MOVE_ENCORE,7,0,0,42
489,Silver,TRAINERCLASS_RIVAL,0,SPECIES_RATICATE_ALOLAN,55,MOVE_CRUNCH,MOVE_HYPER_FANG,MOVE_SUCKER_PUNCH,MOVE_DOUBLE_EDGE,16,0,0,42
489,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BRAVIARY,58,MOVE_SLASH,MOVE_WHIRLWIND,MOVE_CRUSH_CLAW,MOVE_AIR_SLASH,13,0,0,42
489,Silver,TRAINERCLASS_RIVAL,2,SPECIES_AEGISLASH,55,MOVE_SACRED_SWORD,MOVE_POWER_TRICK,MOVE_IRON_HEAD,MOVE_AERIAL_ACE,17,0,1,42
489,Silver,TRAINERCLASS_RIVAL,3,SPECIES_GENGAR,56,MOVE_SUCKER_PUNCH,MOVE_DARK_PULSE,MOVE_SHADOW_BALL,MOVE_DESTINY_BOND,16,0,0,42
489,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MR_RIME,56,MOVE_SUCKER_PUNCH,MOVE_FREEZE_DRY,MOVE_PSYCHIC,MOVE_TEETER_DANCE,30,0,0,42
489,Silver,TRAINERCLASS_RIVAL,5,SPECIES_FLORAGATO,60,MOVE_SLASH,MOVE_ENERGY_BALL,MOVE_PLAY_ROUGH,MOVE_LEAF_STORM,14,0,0,42
490,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SNEASEL,55,MOVE_HONE_CLAWS,MOVE_BEAT_UP,MOVE_AGILITY,MOVE_SCREECH,11,0,0,42
490,Silver,TRAINERCLASS_RIVAL,1,SPECIES_AERODACTYL,58,MOVE_TAKE_DOWN,MOVE_STONE_EDGE,MOVE_AGILITY,MOVE_HYPER_BEAM,13,0,0,42
490,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLEFKI,55,MOVE_PLAY_ROUGH,MOVE_MAGIC_ROOM,MOVE_FOUL_PLAY,MOVE_LAST_RESORT,14,0,0,42
490,Silver,TRAINERCLASS_RIVAL,3,SPECIES_DUSKNOIR,56,MOVE_CURSE,MOVE_SHADOW_BALL,MOVE_FUTURE_SIGHT,MOVE_DESTINY_BOND,20,0,0,42
490,Silver,TRAINERCLASS_RIVAL,4,SPECIES_GALLADE,56,MOVE_PSYCHO_CUT,MOVE_HEAL_PULSE,MOVE_WIDE_GUARD,MOVE_QUICK_GUARD,32,0,0,42
490,Silver,TRAINERCLASS_RIVAL,5,SPECIES_ARCANINE,60,MOVE_RETALIATE,MOVE_FLARE_BLITZ,MOVE_PLAY_ROUGH,MOVE_FLAMETHROWER,17,0,1,42
491,Silver,TRAINERCLASS_RIVAL,0,SPECIES_RATICATE_ALOLAN,55,MOVE_CRUNCH,MOVE_HYPER_FANG,MOVE_SUCKER_PUNCH,MOVE_DOUBLE_EDGE,16,0,0,42
491,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BRAVIARY,58,MOVE_SLASH,MOVE_WHIRLWIND,MOVE_CRUSH_CLAW,MOVE_AIR_SLASH,13,0,0,42
491,Silver,TRAINERCLASS_RIVAL,2,SPECIES_PROBOPASS,55,MOVE_EARTH_POWER,MOVE_STONE_EDGE,MOVE_ZAP_CANNON,MOVE_LOCK_ON,20,0,0,42
491,Silver,TRAINERCLASS_RIVAL,3,SPECIES_DUSCLOPS,56,MOVE_HEX,MOVE_CURSE,MOVE_SHADOW_BALL,MOVE_FUTURE_SIGHT,19,0,0,42
491,Silver,TRAINERCLASS_RIVAL,4,SPECIES_GOTHORITA,56,MOVE_FAKE_TEARS,MOVE_PSYCH_UP,MOVE_FLATTER,MOVE_FUTURE_SIGHT,12,0,0,42
491,Silver,TRAINERCLASS_RIVAL,5,SPECIES_POLIWRATH,60,MOVE_DYNAMIC_PUNCH,MOVE_BODY_SLAM,MOVE_BUBBLE_BEAM,MOVE_HYPNOSIS,4,0,0,42
492,Alex,TRAINERCLASS_POKEFAN_M,0,SPECIES_PASSIMIAN,29,MOVE_FOCUS_ENERGY,MOVE_BEAT_UP,MOVE_SCARY_FACE,MOVE_TAKE_DOWN,7,0,0,42
492,Alex,TRAINERCLASS_POKEFAN_M,1,SPECIES_AZUMARILL,29,MOVE_SLAM,MOVE_BOUNCE,MOVE_AQUA_TAIL,MOVE_PLAY_ROUGH,12,0,0,42
492,Alex,TRAINERCLASS_POKEFAN_M,2,SPECIES_WOOPER,65,MOVE_MUDDY_WATER,MOVE_AMNESIA,MOVE_TOXIC,MOVE_EARTHQUAKE,13,0,0,42
493,Edith,TRAINERCLASS_MEDIUM,0,SPECIES_DUSKNOIR,22,MOVE_LEER,MOVE_CONFUSE_RAY,MOVE_NIGHT_SHADE,MOVE_PAYBACK,13,0,1,42
494,Georgina,TRAINERCLASS_MEDIUM,0,SPECIES_YAMASK,16,MOVE_HAZE,MOVE_NIGHT_SHADE,MOVE_DISABLE,MOVE_WILL_O_WISP,6,0,0,42
494,Georgina,TRAINERCLASS_MEDIUM,1,SPECIES_SANDYGAST,16,MOVE_HARDEN,MOVE_ASTONISH,MOVE_SAND_TOMB,MOVE_MEGA_DRAIN,5,0,1,42
494,Georgina,TRAINERCLASS_MEDIUM,2,SPECIES_SINISTEA,16,MOVE_WITHDRAW,MOVE_ASTONISH,MOVE_AROMATIC_MIST,MOVE_MEGA_DRAIN,4,0,0,42
494,Georgina,TRAINERCLASS_MEDIUM,3,SPECIES_PHANTUMP,16,MOVE_BRANCH_POKE,MOVE_LEECH_SEED,MOVE_CONFUSE_RAY,MOVE_WILL_O_WISP,6,0,0,42
494,Georgina,TRAINERCLASS_MEDIUM,4,SPECIES_GRIMER,16,MOVE_HARDEN,MOVE_MUD_SLAP,MOVE_DISABLE,MOVE_SLUDGE,6,0,0,42
495,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_GLOOM,5,MOVE_ACID,MOVE_ABSORB,MOVE_GROWTH,MOVE_SWEET_SCENT,4,0,0,42
496,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_NUZLEAF,5,MOVE_TACKLE,MOVE_AIR_CUTTER,MOVE_ABSORB,MOVE_TORMENT,10,0,1,42
497,Boy,TRAINERCLASS_PASSERBY,0,SPECIES_PALPITOAD,5,MOVE_ECHOED_VOICE,MOVE_GROWL,MOVE_ACID,MOVE_SUPERSONIC,4,0,0,42
498,Eusine,TRAINERCLASS_MYSTERY_MAN,0,SPECIES_MEDITITE,25,MOVE_FORCE_PALM,MOVE_PSYBEAM,MOVE_CALM_MIND,MOVE_ZEN_HEADBUTT,9,0,0,42
498,Eusine,TRAINERCLASS_MYSTERY_MAN,1,SPECIES_MISMAGIUS,25,MOVE_SPITE,MOVE_PHANTOM_FORCE,MOVE_GROWL,MOVE_ASTONISH,7,0,1,42
498,Eusine,TRAINERCLASS_MYSTERY_MAN,2,SPECIES_COALOSSAL,27,MOVE_FLAME_CHARGE,MOVE_ROCK_POLISH,MOVE_ANCIENT_POWER,MOVE_INCINERATE,9,0,1,42
499,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_CROAGUNK,18,MOVE_ASTONISH,MOVE_TAUNT,MOVE_FLATTER,MOVE_LOW_KICK,6,0,0,42
499,Grunt,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_GASTLY,20,MOVE_MEAN_LOOK,MOVE_PAYBACK,MOVE_SPITE,MOVE_CURSE,7,0,0,42
500,Kobe,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_GABITE,37,MOVE_SAND_TOMB,MOVE_BULLDOZE,MOVE_BITE,MOVE_SLASH,7,0,1,42
501,Piper,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_CLAUNCHER,33,MOVE_AQUA_JET,MOVE_SMACK_DOWN,MOVE_HONE_CLAWS,MOVE_WATER_PULSE,8,0,0,42
501,Piper,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_POLIWHIRL,33,MOVE_WATER_GUN,MOVE_BUBBLE_BEAM,MOVE_RAIN_DANCE,MOVE_BODY_SLAM,7,0,1,42
501,Piper,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_CRAWDAUNT,35,MOVE_DOUBLE_HIT,MOVE_PROTECT,MOVE_NIGHT_SLASH,MOVE_RAZOR_SHELL,11,0,0,42
502,Clea & Gil,TRAINERCLASS_TWINS,0,SPECIES_GIBLE,35,MOVE_DRAGON_BREATH,MOVE_BULLDOZE,MOVE_BITE,MOVE_SLASH,7,0,0,42
